factory_id,company_name,primary_category,product_keywords,oem_signal,odm_signal,certification_signal,location_signal,mvp_fit,source_url,verification_status,next_action,notes
F427,(주)파리크라상 성남제2공장,빵류/즉석조리/소스 제조,"빵류,즉석조리식품,유함유가공품,드레싱,HACCP",미확인,미확인,HACCP,경기 성남,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EC%86%8C%EC%8A%A4&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=69&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"빵류·드레싱 B2B 후보 확인","팩토리플랫폼 AI 추천 기준 유함유가공품·빵류·즉석조리식품 제조 및 HACCP 공개"
F428,(주)신세계푸드 음성공장,소스/잼/건강기능음료 제조,"잼,소스,가공식품,건강기능음료,HACCP",미확인,미확인,HACCP,충북 음성,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EC%86%8C%EC%8A%A4&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=69&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"소스·잼·음료 대형 후보 확인","팩토리플랫폼 AI 추천 기준 소스·가공·건강기능/음료 제조 및 HACCP 공개"
F429,커피노리,커피 제조,"커피,원두,블렌드",미확인,미확인,미확인,대전,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers,플랫폼확인,"커피 제조 후보 확인","팩토리플랫폼 AI 추천 기준 커피 제품 제조 전문 기업 공개"
F430,청오건강 농업회사법인주식회사 4공장,침출차 제조,"침출차,옥수수차,보리차,현미차,HACCP",미확인,미확인,HACCP,경기 광주,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers,플랫폼확인,"침출차·티백 후보 확인","팩토리플랫폼 AI 추천 기준 침출차 생산 및 HACCP 공개"
F431,담아본 영농조합법인,과채주스/액상차 제조,"과채주스,액상차,ABC주스,양파즙,HACCP",미확인,미확인,HACCP,경북 의성,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B1%B4%EA%B0%95%EA%B8%B0%EB%8A%A5%2F%EC%9D%8C%EB%A3%8C&tpf=product%2Flist_ai,플랫폼확인,"과채주스·액상차 후보 확인","팩토리플랫폼 AI 추천 기준 과채주스·액상차 제조 및 HACCP 공개"
F432,㈜혜진수산,냉동조미수산물 제조,"냉동조미가공품,수산물가공,농수산물",미확인,미확인,미확인,인천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EB%86%8D%2F%EC%88%98%EC%82%B0%EB%AC%BC&tpf=product%2Flist_ai,플랫폼확인,"냉동수산물 B2B 후보 확인","팩토리플랫폼 AI 추천 기준 기타수산물가공품 중 냉동조미가공품 제조 공개"
F433,(주)무궁화식품,조청/당절임/건강식품 제조,"조청,당절임,건강식품,가공",미확인,미확인,미확인,충북 청주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"당류·전통가공 후보 확인","팩토리플랫폼 AI 추천 기준 조청·당절임·건강식품 제조 후보 공개"
F434,디엠티씨티(주),게장/수산가공 제조,"간장게장,양념게장,수산가공,가공",미확인,미확인,미확인,충남 태안,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"게장·수산가공 후보 확인","팩토리플랫폼 AI 추천 기준 간장게장·양념게장 제조 후보 공개"
F435,(주)쿠엔즈버킷,참기름/들기름 제조,"참기름,들기름,깨소금,저온압착,HACCP",미확인,미확인,HACCP,서울/익산,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"프리미엄 오일 원료 후보 확인","팩토리플랫폼 AI 추천 및 공개 기사 기준 참기름·들기름 제조 후보 공개"
F436,한국농업융복합조합,즉석조리/발효식초 제조,"즉석조리식품,발효식초,가공",미확인,미확인,미확인,경기 남양주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"즉석조리·발효식초 후보 확인","팩토리플랫폼 AI 추천 기준 즉석조리식품·발효식초 제조 후보 공개"
F437,라노션,원두커피/드립커피 제조,"원두커피,드립커피,커피,제과제빵커피",미확인,미확인,미확인,경남 창원,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"커피 PB 후보 확인","팩토리플랫폼 AI 추천 기준 원두커피·드립커피 제조 후보 공개"
F438,(주)대호양행,코코아/당류가공 제조,"코코아,당류가공품,건강기능음료,HACCP",미확인,미확인,HACCP,경기 화성,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"코코아·음료 소재 후보 확인","팩토리플랫폼 AI 추천 기준 코코아·당류 가공 및 HACCP 공개"
F439,농업회사법인힘찬한우(주),한우 HMR 제조,"한우곰탕,한우국밥,한우육개장,HMR",미확인,미확인,미확인,경기 시흥,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"한우 국탕류 HMR 후보 확인","팩토리플랫폼 AI 추천 기준 한우곰탕·한우국밥·한우육개장 제조 후보 공개"
F440,남문식품,냉동면/떡류 제조,"쫄면,냉면,칼국수,수제비,떡국,HACCP",미확인,미확인,HACCP,대구,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"냉동면·떡류 후보 확인","팩토리플랫폼 AI 추천 기준 숙면·생면·떡류 제조 및 HACCP 공개"
F441,주식회사콩밭뜰,두부/콩가공 제조,"순두부,두부,두부떡갈비,콩물,청국장,HACCP",미확인,미확인,HACCP,경기 파주,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"두부·고단백 식품 후보 확인","팩토리플랫폼 AI 추천 기준 두부·두부떡갈비 제조 및 HACCP 공개"
F442,(주)백천제면,생면/건면 제조,"생면,건면,면류,가공",미확인,미확인,미확인,경북 경산,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"면류 OEM 후보 확인","팩토리플랫폼 AI 추천 기준 생면·건면 제조 후보 공개"
F443,원복송어,송어/수산물가공 제조,"송어,수산물가공,가공",미확인,미확인,미확인,강원 평창,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers,플랫폼확인,"송어 수산가공 후보 확인","팩토리플랫폼 AI 추천 기준 송어 및 수산물 가공 후보 공개"
F444,청주골김치,김치/절임식품 제조,"배추김치,석박지,열무김치,깍두기,HACCP",미확인,미확인,HACCP,충북 청주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EB%86%8D%2F%EC%88%98%EC%82%B0%EB%AC%BC&tpf=product%2Flist_ai,플랫폼확인,"김치·절임식품 후보 확인","팩토리플랫폼 AI 추천 기준 김치·절임식품 제조 및 HACCP 공개"
F445,디엠지레클리스협동조합,커피/음료 제조,"드립커피,물쑥차,음료,커피",미확인,미확인,미확인,경기 연천,C,https://www.factory-platform.com/index.html?locale=ko&return_url=%2Fmain%2Fmain%2Fmember%2Flogin%3Ftpf%3D%26url%3Dmanufacturer%252Fai-recommended-manufacturers%26return_url%3D%252Fmember%252Flogin%253Freturn_url%253D%252Fmember%252Flogin%253Freturn_url%253D%252Fmain%252Fmember%252Flogin%253Freturn_url%253D%252Fmain%252Fmain%252Fmanufacturer%252Fai-recommended-manufacturers%253Ftpf%253Dproduct%252Flist_ai%26category_code%3D%26nature_url%3Dmanufacturer%252Fai-recommended-manufacturers%26orderBy%3Drand%26page%3D5,플랫폼확인,"커피·차류 지역가공 후보 확인","팩토리플랫폼 AI 추천 기준 드립커피·물쑥차 제조 후보 공개"
F446,태안농산물가공영농조합법인,과채주스/농산물가공 제조,"과채주스,농산물가공,HACCP",미확인,미확인,HACCP,충남 태안,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B1%B4%EA%B0%95%EA%B8%B0%EB%8A%A5%2F%EC%9D%8C%EB%A3%8C&tpf=product%2Flist_ai,플랫폼확인,"과채주스 농산가공 후보 확인","팩토리플랫폼 AI 추천 기준 과채주스·농산물가공 및 HACCP 공개"
F447,(주)해여름,천일염/조미료 제조,"천일염,소금,조미료,가공",미확인,미확인,미확인,전남 신안,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=300&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"소금·조미 원료 후보 확인","팩토리플랫폼 AI 추천 기준 천일염·조미료 제조 후보 공개"
F448,농업회사법인 주식회사 비건아이,식물성 분말 제조,"식물혼합분말,양파분말,울금분말,ABC주스분말,원료",미확인,미확인,미확인,경기 이천,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EC%9B%90%EB%A3%8C&tpf=product%2Flist_ai,플랫폼확인,"분말 원료·스틱 후보 확인","팩토리플랫폼 AI 추천 기준 식물성 분말 및 ABC주스분말 제조 후보 공개"
F449,아하플래닛(주)진천점,가공식품 제조,"가공식품,HACCP",미확인,미확인,HACCP,충북 진천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=172&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"가공식품 HACCP 후보 확인","팩토리플랫폼 AI 추천 기준 진천 식품 제조 및 HACCP 후보 공개"
F450,우일수산㈜,어묵/수산가공 제조,"어묵,수산가공,소스,HACCP",미확인,미확인,HACCP,충남 서천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=285&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"어묵·수산가공 후보 확인","팩토리플랫폼 AI 추천 기준 어묵 제조 및 HACCP 공개"
F451,(주)한풍네이처팜,과채가공/액상차 제조,"과채가공품,고형차,액상차,당류가공품,HACCP",미확인,미확인,HACCP,전북 완주,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=285&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"콜라겐·액상차 후보 확인","팩토리플랫폼 AI 추천 기준 과채가공품·고형차·액상차 제조 및 HACCP 공개"
F452,천하식품,과채가공/전처리 제조,"단무지,야채팩,전처리채소,과채가공품,HACCP",미확인,미확인,HACCP,인천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=285&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"전처리 채소·반찬 후보 확인","팩토리플랫폼 AI 추천 기준 과채가공품·전처리 채소 제조 및 HACCP 공개"
F453,농업회사법인 한조주식회사 2공장,곡류가공/청류 제조,"곡류가공품,생강청,유자청,차류,염지용농축액",미확인,미확인,미확인,경북 영천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=285&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"청류·차류·염지소재 후보 확인","팩토리플랫폼 AI 추천 기준 곡류가공품·생강청·유자청 제조 후보 공개"
F454,서림식품,콩가루/곡물분말 제조,"콩가루,미숫가루,흑임자가루,찹쌀가루,곡물분말",미확인,미확인,미확인,경기 화성,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=279&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"곡물·두류 분말 후보 확인","팩토리플랫폼 AI 추천 기준 대두·콩가루·미숫가루 제조 후보 공개"
F455,한우리음식,생면 제조,"국수,생면,HACCP",미확인,미확인,HACCP,서울,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=279&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"생면·국수 후보 확인","팩토리플랫폼 AI 추천 기준 국수 생면 제조 및 HACCP 공개"
F456,㈜메디오젠,유산균/기타가공품 제조,"유산균,사균체분말,혼합유산균,기타가공품,HACCP",미확인,미확인,HACCP,충북 제천,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=279&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"유산균 분말 후보 확인","팩토리플랫폼 AI 추천 기준 기타가공품·유산균 원료 및 HACCP 공개"
F457,순창군귀농귀촌인영농조합법인,여주/울금 건강가공 제조,"여주환,여주차,울금분말,표고버섯분말,액상차",미확인,미확인,미확인,전북 순창,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=279&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"지역 건강분말·차류 후보 확인","팩토리플랫폼 AI 추천 기준 여주·울금·표고버섯 분말 및 차류 제조 후보 공개"
F458,(주)지앤씨에프에스,과채가공/소스/음료베이스 제조,"과채가공품,효모식품,복합조미식품,소스,음료베이스,HACCP",미확인,미확인,HACCP,충북 제천,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=279&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"소스·음료베이스·분말소재 후보 확인","팩토리플랫폼 AI 추천 기준 과채가공품·복합조미식품·소스·음료베이스 제조 및 HACCP 공개"
F459,황제식품,순대/즉석조리 제조,"순대,즉석조리식품,HACCP",미확인,미확인,HACCP,서울,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=279&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"순대·즉석조리 후보 확인","팩토리플랫폼 AI 추천 기준 즉석조리식품 순대 제조 및 HACCP 공개"
